Qw,Qx,Qy,Qz,Ax,Ay,Az
-0.1815185546875,-0.204345703125,0.68212890625,0.6782286167144775,30,-530,832
-0.18212890625,-0.20361328125,0.681640625,0.6787759065628052,40,-522,849
-0.1827392578125,-0.2030029296875,0.68115234375,0.6792846918106079,37,-506,844
-0.183349609375,-0.2021484375,0.68017578125,0.6803527474403381,16,-522,820
-0.1844482421875,-0.201416015625,0.6796875,0.6807608604431152,24,-532,879
-0.1851806640625,-0.20068359375,0.67919921875,0.6812654733657837,16,-502,828
-0.186279296875,-0.199951171875,0.6787109375,0.6816678047180176,19,-547,833
-0.18701171875,-0.199462890625,0.67822265625,0.6820961833000183,11,-508,856
-0.1875,-0.19873046875,0.677734375,0.6826609969139099,27,-500,857
-0.1881103515625,-0.1982421875,0.67724609375,0.683119535446167,33,-530,829
-0.18896484375,-0.19775390625,0.6767578125,0.6835089921951294,10,-522,837
-0.1900634765625,-0.197021484375,0.67626953125,0.6838991045951843,-13,-531,839
-0.191162109375,-0.1961669921875,0.67626953125,0.6838384866714478,-9,-545,844
-0.1920166015625,-0.1954345703125,0.67578125,0.6842913627624512,-3,-531,841
-0.192626953125,-0.194580078125,0.6748046875,0.6853262782096863,1,-531,856
-0.1929931640625,-0.19384765625,0.673828125,0.6863908767700195,4,-516,864
-0.1934814453125,-0.1929931640625,0.67333984375,0.6869730949401855,7,-517,862
-0.1942138671875,-0.1923828125,0.6728515625,0.6874158978462219,-4,-531,855
-0.1953125,-0.1917724609375,0.67236328125,0.6877528429031372,-11,-533,862
-0.1961669921875,-0.191162109375,0.67236328125,0.6876795887947083,-8,-531,856
-0.197021484375,-0.190673828125,0.671875,0.6880479454994202,-7,-537,845
-0.19775390625,-0.190185546875,0.6708984375,0.6889253258705139,-9,-534,856
-0.198486328125,-0.1895751953125,0.67041015625,0.6893581748008728,-10,-529,853
-0.1990966796875,-0.18896484375,0.669921875,0.6898242235183716,-7,-539,847
-0.19970703125,-0.1884765625,0.66943359375,0.6902552843093872,-2,-520,852
-0.2001953125,-0.1878662109375,0.6689453125,0.6907534599304199,-1,-538,855
-0.200927734375,-0.187255859375,0.66845703125,0.6911790370941162,-12,-548,851
-0.2020263671875,-0.1865234375,0.66796875,0.6915287971496582,-40,-530,869
-0.20263671875,-0.1856689453125,0.66748046875,0.6920514702796936,-25,-541,875
-0.203125,-0.18505859375,0.6669921875,0.6925423741340637,-3,-527,869
